x,y,alpha,clay
-117.00402777778719,34.04902777778675,-0.2301853597164154,7.833559036254883
-117.00402777778719,34.04930555556453,-0.22640975813070932,8.118917147318522
-117.00375000000942,34.04902777778675,-0.22817708055178323,8.37618096669515
-117.00375000000942,34.04930555556453,-0.22306105494499207,9.187259038289389
-117.00375000000942,34.0495833333423,-0.24317367871602377,8.819589614868164
-117.00375000000942,34.05013888889785,-0.22530353566010794,8.666929880777994
-117.00375000000942,34.05041666667563,-0.2263054351011912,8.114908854166666
-117.00375000000942,34.0506944444534,-0.22716747224330902,8.237672170003256
-117.00375000000942,34.05097222223118,-0.2271604984998703,8.289509455362955
-117.00375000000942,34.05125000000895,-0.22306105494499207,9.187259038289389
-117.00375000000942,34.05152777778673,-0.22322466472784677,8.88304074605306
-117.00375000000942,34.0518055555645,-0.24278791745503744,8.79353396097819
-117.00375000000942,34.05208333334228,-0.2340321143468221,11.709989547729492
-117.00375000000942,34.05236111112005,-0.22887588540712991,7.939231236775716
-117.00375000000942,34.05263888889783,-0.2294794867436091,7.9888715744018555
-117.00375000000942,34.0529166666756,-0.2482792834440867,8.749505043029785
-117.00375000000942,34.05319444445338,-0.2295288691918055,7.978331883748372
-117.00375000000942,34.05347222223115,-0.22690427800019583,8.427080472310385
-117.00375000000942,34.05375000000893,-0.22738474110762277,8.016473452250162
-117.00375000000942,34.0540277777867,-0.22664484878381094,7.623410224914551
-117.00375000000942,34.05430555556448,-0.24323433637619019,8.964972496032715
-117.00347222223164,34.04902777778675,-0.22158702711264291,9.085453033447266
-117.00347222223164,34.04930555556453,-0.22689800461133322,8.400238037109375
-117.00347222223164,34.0495833333423,-0.23913694421450296,9.308696746826172
-117.00347222223164,34.04986111112008,-0.21777420242627463,12.243211110432943
-117.00347222223164,34.05013888889785,-0.22301938136418661,8.742867151896158
-117.00347222223164,34.05041666667563,-0.22530353566010794,8.666929880777994
-117.00347222223164,34.0506944444534,-0.22862560550371805,7.982421875
-117.00347222223164,34.05097222223118,-0.2287853310505549,7.946891784667969
-117.00347222223164,34.05125000000895,-0.22306105494499207,9.187259038289389
-117.00347222223164,34.05152777778673,-0.22530353566010794,8.666929880777994
-117.00347222223164,34.0518055555645,-0.21352594097455344,12.544912974039713
-117.00347222223164,34.05208333334228,-0.2340321143468221,11.709989547729492
-117.00347222223164,34.05236111112005,-0.22719947497049967,8.066076278686523
-117.00347222223164,34.05263888889783,-0.22323707242806753,8.80060068766276
-117.00347222223164,34.0529166666756,-0.24541556338469186,8.949544270833334
-117.00347222223164,34.05319444445338,-0.22948231299718222,7.826079686482747
-117.00347222223164,34.05347222223115,-0.2267764409383138,8.514095306396484
-117.00347222223164,34.05375000000893,-0.2271897147099177,8.062397003173828
-117.00347222223164,34.0540277777867,-0.2257388929526011,7.461912155151367
-117.00347222223164,34.05430555556448,-0.22948231299718222,7.824119567871094
-117.00347222223164,34.05458333334225,-0.24863736828168234,8.823891321818033
-117.00319444445385,34.04902777778675,-0.22315860788027445,8.821904182434082
-117.00319444445385,34.04930555556453,-0.199957604209582,13.654536565144857
-117.00319444445385,34.0495833333423,-0.2482792834440867,8.749505043029785
-117.00319444445385,34.04986111112008,-0.21777420242627463,12.243211110432943
-117.00319444445385,34.05013888889785,-0.22683958212534586,8.37487761179606
-117.00319444445385,34.05041666667563,-0.22907243172327676,7.788869222005208
-117.00319444445385,34.0506944444534,-0.22935810188452402,7.854695955912272
-117.00319444445385,34.05097222223118,-0.22891926765441895,7.877840677897136
-117.00319444445385,34.05125000000895,-0.2297656238079071,7.550656000773112
-117.00319444445385,34.05152777778673,-0.22648064295450845,8.648234049479166
-117.00319444445385,34.0518055555645,-0.1939860333998998,14.068646113077799
-117.00319444445385,34.05208333334228,-0.2132743795712789,12.251185099283854
-117.00319444445385,34.05236111112005,-0.22942966222763062,7.754959424336751
-117.00319444445385,34.05263888889783,-0.2726178963979085,9.915364583333334
-117.00319444445385,34.0529166666756,-0.22229287028312683,11.78432846069336
-117.00319444445385,34.05319444445338,-0.24317367871602377,8.819589614868164
-117.00319444445385,34.05347222223115,-0.22725475331147513,8.093659083048502
-117.00319444445385,34.05375000000893,-0.22686896721522012,8.383951822916666
-117.00319444445385,34.0540277777867,-0.2375207543373108,8.331884384155273
-117.00319444445385,34.05430555556448,-0.2274853785832723,8.213074207305908
-117.00319444445385,34.05458333334225,-0.22934998075167337,7.844832420349121
-117.00319444445385,34.05486111112003,-0.2285899966955185,7.979892730712891
-117.00291666667609,34.04902777778675,-0.23613104224205017,8.711263020833334
-117.00291666667609,34.04930555556453,-0.22754181424776712,10.919185638427734
-117.00291666667609,34.0495833333423,-0.2482792834440867,8.749505043029785
-117.00291666667609,34.04986111112008,-0.2132743795712789,12.251185099283854
-117.00291666667609,34.05013888889785,-0.22683958212534586,8.37487761179606
-117.00291666667609,34.05041666667563,-0.22888943552970886,7.898905436197917
-117.00291666667609,34.0506944444534,-0.22935810188452402,7.854695955912272
-117.00291666667609,34.05097222223118,-0.22852040827274323,7.956826527913411
-117.00291666667609,34.05125000000895,-0.2297656238079071,7.550656000773112
-117.00291666667609,34.05152777778673,-0.20609184602896372,13.27885373433431
-117.00291666667609,34.0518055555645,-0.2132743795712789,12.251185099283854
-117.00291666667609,34.05208333334228,-0.22935810188452402,7.854695955912272
-117.00291666667609,34.05236111112005,-0.227473055322965,8.125213940938314
-117.00291666667609,34.05263888889783,-0.26622098684310913,9.524088541666666
-117.00291666667609,34.0529166666756,-0.24405458569526672,9.126866658528646
-117.00291666667609,34.05319444445338,-0.24317367871602377,8.819589614868164
-117.00291666667609,34.05347222223115,-0.22860406339168549,8.003389994303385
-117.00291666667609,34.05375000000893,-0.22686896721522012,8.383951822916666
-117.00291666667609,34.0540277777867,-0.22736925383408865,8.20612907409668
-117.00291666667609,34.05430555556448,-0.22891926765441895,7.8804473876953125
-117.00291666667609,34.05458333334225,-0.22888943552970886,7.887610753377278
-117.00291666667609,34.05486111112003,-0.2285899966955185,7.979892730712891
-117.00263888889832,34.04902777778675,-0.22746336460113525,8.125213940938314
-117.00263888889832,34.04930555556453,-0.24383604526519775,8.761974970499674
-117.00263888889832,34.0495833333423,-0.23701152205467224,10.658834457397461
-117.00263888889832,34.04986111112008,-0.22985821962356567,7.552384376525879
-117.00263888889832,34.05013888889785,-0.2265821099281311,8.525369962056478
-117.00263888889832,34.05041666667563,-0.22907243172327676,7.788869222005208
-117.00263888889832,34.0506944444534,-0.22889755169550577,7.906827290852864
-117.00263888889832,34.05097222223118,-0.22889703512191772,7.924959182739258
-117.00263888889832,34.05125000000895,-0.22852247456709543,7.999131202697754
-117.00263888889832,34.05152777778673,-0.20609184602896372,13.27885373433431
-117.00263888889832,34.0518055555645,-0.22530766328175864,11.052711168924967
-117.00263888889832,34.05208333334228,-0.22969103852907816,7.608097553253174
-117.00263888889832,34.05236111112005,-0.27549729744593304,10.201138496398926
-117.00263888889832,34.05263888889783,-0.26622098684310913,9.524088541666666
-117.00263888889832,34.0529166666756,-0.2832426428794861,10.599512100219727
-117.00263888889832,34.05319444445338,-0.22731014092763266,8.049915631612143
-117.00263888889832,34.05347222223115,-0.22756665448347727,8.103190104166666
-117.00263888889832,34.05375000000893,-0.22955164313316345,7.513245900472005
-117.00263888889832,34.0540277777867,-0.22736925383408865,8.20612907409668
-117.00263888889832,34.05430555556448,-0.23871376613775888,7.962613105773926
-117.00263888889832,34.05458333334225,-0.22934998075167337,7.850466410319011
-117.00263888889832,34.05486111112003,-0.22298958897590637,9.009613672892252
-117.00236111112054,34.04902777778675,-0.2293098916610082,7.722721417744954
-117.00236111112054,34.04930555556453,-0.24383604526519775,8.761974970499674
-117.00236111112054,34.0495833333423,-0.2482792834440867,8.749505043029785
-117.00236111112054,34.04986111112008,-0.22981968522071838,7.585745493570964
-117.00236111112054,34.05013888889785,-0.22865229348341623,8.010915756225586
-117.00236111112054,34.05041666667563,-0.22907243172327676,7.788869222005208
-117.00236111112054,34.0506944444534,-0.22728851437568665,8.25975481669108
-117.00236111112054,34.05097222223118,-0.22917968034744263,7.685485363006592
-117.00236111112054,34.05125000000895,-0.2231250007947286,9.231382369995117
-117.00236111112054,34.05152777778673,-0.2403032680352529,10.920829137166342
-117.00236111112054,34.0518055555645,-0.21458525458971658,11.929193496704102
-117.00236111112054,34.05208333334228,-0.22852247456709543,7.999131202697754
-117.00236111112054,34.05236111112005,-0.2832426428794861,10.599512100219727
-117.00236111112054,34.05263888889783,-0.24054080744584402,12.307289123535156
-117.00236111112054,34.0529166666756,-0.21220441659291586,12.653793334960938
-117.00236111112054,34.05319444445338,-0.2271897147099177,8.062397003173828
-117.00236111112054,34.05347222223115,-0.22756665448347727,8.103190104166666
-117.00236111112054,34.05375000000893,-0.22888943552970886,7.896952311197917
-117.00236111112054,34.0540277777867,-0.22725475331147513,8.091564496358236
-117.00236111112054,34.05430555556448,-0.23181432485580444,7.478742599487305
-117.00236111112054,34.05458333334225,-0.24349276224772134,7.185758908589681
-117.00208333334275,34.04902777778675,-0.2291657676299413,7.772251447041829
-117.00208333334275,34.04930555556453,-0.2513830264409383,8.833762486775717
-117.00208333334275,34.0495833333423,-0.2572929263114929,8.995932261149088
-117.00208333334275,34.04986111112008,-0.2132743795712789,12.251185099283854
-117.00208333334275,34.05013888889785,-0.22981968522071838,7.585745493570964
-117.00208333334275,34.05041666667563,-0.22725475331147513,8.08246898651123
-117.00208333334275,34.0506944444534,-0.22728851437568665,8.25975481669108
-117.00208333334275,34.05097222223118,-0.22688758373260498,8.61414623260498
-117.00208333334275,34.05125000000895,-0.21042807400226593,12.918575922648111
-117.00208333334275,34.05152777778673,-0.22754181424776712,10.919185638427734
-117.00208333334275,34.0518055555645,-0.22935810188452402,7.859272003173828
-117.00208333334275,34.05208333334228,-0.227336585521698,8.192949295043945
-117.00208333334275,34.05236111112005,-0.2231250007947286,9.235677083333334
-117.00208333334275,34.05263888889783,-0.13487712542215982,5.968388557434082
-117.00208333334275,34.0529166666756,-0.2132743795712789,12.251185099283854
-117.00208333334275,34.05319444445338,-0.2271897147099177,8.062397003173828
-117.00208333334275,34.05347222223115,-0.22738474110762277,8.016473452250162
-117.00208333334275,34.05375000000893,-0.23019317289193472,7.781575520833333
-117.00208333334275,34.0540277777867,-0.22995715339978537,7.546196619669597
-117.00208333334275,34.05430555556448,-0.23181432485580444,7.478742599487305
-117.00208333334275,34.05458333334225,-0.26585344473520917,8.240794817606607
-117.00180555556499,34.04902777778675,-0.2583073476950328,9.02391529083252
-117.00180555556499,34.04930555556453,-0.22969103852907816,7.6114576657613116
-117.00180555556499,34.0495833333423,-0.2498877296845118,9.08775266011556
-117.00180555556499,34.04986111112008,-0.22658798098564148,11.297971725463867
-117.00180555556499,34.05013888889785,-0.22756336132685342,8.103190104166666
-117.00180555556499,34.05041666667563,-0.22981968522071838,7.585745493570964
-117.00180555556499,34.0506944444534,-0.2274114191532135,8.213151772816977
-117.00180555556499,34.05097222223118,-0.22306105494499207,9.187259038289389
-117.00180555556499,34.05125000000895,-0.21793683369954428,11.277793566385904
-117.00180555556499,34.05152777778673,-0.20870248476664224,13.072906494140625
-117.00180555556499,34.0518055555645,-0.23058042923609415,8.657379786173502
-117.00180555556499,34.05208333334228,-0.22746344407399496,8.254203001658121
-117.00180555556499,34.05236111112005,-0.22334413727124533,9.278167088826498
-117.00180555556499,34.05263888889783,-0.22658798098564148,11.297971725463867
-117.00180555556499,34.0529166666756,-0.21042807400226593,12.918575922648111
-117.00180555556499,34.05319444445338,-0.22747579713662466,8.030393918355307
-117.00180555556499,34.05347222223115,-0.22943451007207236,7.815330823262532
-117.00180555556499,34.05375000000893,-0.22889703512191772,7.924959182739258
-117.00180555556499,34.0540277777867,-0.22603204349676767,7.6802317301432295
-117.00180555556499,34.05430555556448,-0.2672727207342784,8.443126201629639
-117.00152777778722,34.04930555556453,-0.22907243172327676,7.794596354166667
-117.00152777778722,34.0495833333423,-0.2498877296845118,9.08775266011556
-117.00152777778722,34.04986111112008,-0.22658798098564148,11.297971725463867
-117.00152777778722,34.05013888889785,-0.22731014092763266,8.059244791666666
-117.00152777778722,34.05041666667563,-0.22888943552970886,7.897682825724284
-117.00152777778722,34.0506944444534,-0.2272806465625763,8.237977027893066
-117.00152777778722,34.05097222223118,-0.22642855842908224,8.635005315144857
-117.00152777778722,34.05125000000895,-0.21087893843650818,12.80898666381836
-117.00152777778722,34.05152777778673,-0.20773288110891977,13.175355911254883
-117.00152777778722,34.0518055555645,-0.22666016221046448,8.968934694925943
-117.00152777778722,34.05208333334228,-0.2232240935166677,9.152484575907389
-117.00152777778722,34.05236111112005,-0.22334413727124533,9.278167088826498
-117.00152777778722,34.05263888889783,-0.2572929263114929,8.995932261149088
-117.00152777778722,34.0529166666756,-0.24413715799649557,8.482218424479166
-117.00152777778722,34.05319444445338,-0.22898298998673758,7.920591036478679
-117.00152777778722,34.05347222223115,-0.22943451007207236,7.815330823262532
-117.00152777778722,34.05375000000893,-0.23507525523503622,7.432494481404622
-117.00152777778722,34.0540277777867,-0.23628363013267517,7.3595709800720215
-117.00125000000943,34.04930555556453,-0.2294499178727468,7.8423417409261065
-117.00125000000943,34.0495833333423,-0.2395675132671992,9.297073364257812
-117.00125000000943,34.04986111112008,-0.21087893843650818,12.80898666381836
-117.00125000000943,34.05013888889785,-0.22731014092763266,8.059244791666666
-117.00125000000943,34.05041666667563,-0.22909268736839294,7.80361270904541
-117.00125000000943,34.0506944444534,-0.23563718795776367,8.256184260050455
-117.00125000000943,34.05097222223118,-0.22642855842908224,8.635005315144857
-117.00125000000943,34.05125000000895,-0.22719947497049967,8.066076278686523
-117.00125000000943,34.05152777778673,-0.2271850804487864,8.141488075256348
-117.00125000000943,34.0518055555645,-0.23816711703936258,7.94721794128418
-117.00125000000943,34.05208333334228,-0.22308407723903656,9.193466186523438
-117.00125000000943,34.05236111112005,-0.22530353566010794,8.666929880777994
-117.00125000000943,34.05263888889783,-0.2572929263114929,8.995932261149088
-117.00125000000943,34.0529166666756,-0.24626301725705466,8.657442887624105
-117.00125000000943,34.05319444445338,-0.23885219792524973,7.845703125
-117.00125000000943,34.05347222223115,-0.22324022154013315,7.800293604532878
-117.00097222223165,34.04930555556453,-0.22736925383408865,8.20612907409668
-117.00097222223165,34.0495833333423,-0.22642855842908224,8.635005315144857
-117.00097222223165,34.04986111112008,-0.2482792834440867,8.749505043029785
-117.00097222223165,34.05013888889785,-0.22949751714865366,7.646243413289388
-117.00097222223165,34.05041666667563,-0.22995715339978537,7.540916760762532
-117.00097222223165,34.0506944444534,-0.23765202363332114,8.749250411987305
-117.00097222223165,34.05097222223118,-0.22324861089388529,8.852682749430338
-117.00097222223165,34.05125000000895,-0.2271897147099177,8.062397003173828
-117.00097222223165,34.05152777778673,-0.2271850804487864,8.141488075256348
-117.00097222223165,34.0518055555645,-0.2452289561430613,8.710886001586914
-117.00097222223165,34.05208333334228,-0.22330459455649057,8.933472951253256
-117.00097222223165,34.05236111112005,-0.22317171593507132,8.969918886820475
-117.00097222223165,34.05263888889783,-0.22689099609851837,8.34375
-117.00097222223165,34.0529166666756,-0.24486979842185974,7.788542111714681
-117.00097222223165,34.05319444445338,-0.24626301725705466,8.657442887624105
-117.00097222223165,34.05347222223115,-0.2530513405799866,9.424955368041992
-117.00069444445388,34.04930555556453,-0.22736925383408865,8.20612907409668
-117.00069444445388,34.0495833333423,-0.22731014092763266,8.057942708333334
-117.00069444445388,34.04986111112008,-0.22683958212534586,8.365794658660889
-117.00069444445388,34.05013888889785,-0.22898298998673758,7.924242655436198
-117.00069444445388,34.05041666667563,-0.22995715339978537,7.540916760762532
-117.00069444445388,34.0506944444534,-0.22747579713662466,8.030393918355307
-117.00069444445388,34.05097222223118,-0.2269231379032135,8.583124001820883
-117.00069444445388,34.05125000000895,-0.22756336132685342,8.107012112935385
-117.00069444445388,34.05152777778673,-0.22981702287991843,7.616004625956218
-117.00069444445388,34.0518055555645,-0.2452289561430613,8.710886001586914
-117.00069444445388,34.05208333334228,-0.22712239623069763,8.17318344116211
-117.00069444445388,34.05236111112005,-0.22897499799728394,7.937271912892659
-117.00069444445388,34.05263888889783,-0.22858072817325592,7.955472946166992
-117.00069444445388,34.0529166666756,-0.24486979842185974,7.788542111714681
-117.00069444445388,34.05319444445338,-0.2622419595718384,9.931618054707846
-117.00041666667612,34.0495833333423,-0.22747579713662466,8.030393918355307
-117.00041666667612,34.04986111112008,-0.2391717384258906,8.191482861836752
-117.00041666667612,34.05013888889785,-0.22663414478302002,8.542643229166666
-117.00041666667612,34.05041666667563,-0.22668535013993582,8.451627095540365
-117.00041666667612,34.0506944444534,-0.23004783689975739,7.609276135762532
-117.00041666667612,34.05097222223118,-0.22981702287991843,7.609819412231445
-117.00041666667612,34.05125000000895,-0.22663414478302002,8.542643229166666
-117.00041666667612,34.05152777778673,-0.23002730309963226,7.785616556803386
-117.00041666667612,34.0518055555645,-0.2297054479519526,7.920743942260742
-117.00041666667612,34.05208333334228,-0.2445161243279775,8.434091250101725
-117.00041666667612,34.05236111112005,-0.22713851432005563,8.291553497314453
-117.00041666667612,34.05263888889783,-0.2297821044921875,7.5319366455078125
-117.00041666667612,34.0529166666756,-0.22897499799728394,7.933752377827962
-117.00041666667612,34.05319444445338,-0.2622419595718384,9.931618054707846
-117.00013888889833,34.04986111112008,-0.22909268736839294,7.80361270904541
-117.00013888889833,34.05013888889785,-0.22642855842908224,8.635005315144857
-117.00013888889833,34.05041666667563,-0.2285899966955185,7.979892730712891
-117.00013888889833,34.0506944444534,-0.231836865345637,7.405043443044026
-117.00013888889833,34.05097222223118,-0.22981702287991843,7.609819412231445
-117.00013888889833,34.05125000000895,-0.22663414478302002,8.542643229166666
-117.00013888889833,34.05152777778673,-0.23596947391827902,7.371175130208333
-117.00013888889833,34.0518055555645,-0.2345419079065323,8.458658854166666
-117.00013888889833,34.05208333334228,-0.2445161243279775,8.434091250101725
-117.00013888889833,34.05236111112005,-0.22712239623069763,8.171287536621094
-117.00013888889833,34.05263888889783,-0.22949751714865366,7.640098571777344
-117.00013888889833,34.0529166666756,-0.22382656733194986,7.862881342569987
-117.00013888889833,34.05319444445338,-0.23179433743158975,7.307445367177327
-116.99986111111112,34.05013888889785,-0.2287853310505549,7.950045903523763
-116.99986111111112,34.05041666667563,-0.2272363801797231,8.159382820129395
-116.99986111111112,34.0506944444534,-0.22845171888669333,7.770595868428548
-116.99986111111112,34.05097222223118,-0.22845171888669333,7.770595868428548
-116.99986111111112,34.05125000000895,-0.22663414478302002,8.542643229166666
-116.99986111111112,34.05152777778673,-0.22725475331147513,8.091564496358236
-116.99986111111112,34.0518055555645,-0.22853685915470123,7.966054280598958
-116.99986111111112,34.05208333334228,-0.22301607330640158,8.991395314534506
-116.99986111111112,34.05236111112005,-0.22712239623069763,8.171287536621094
-116.99986111111112,34.05263888889783,-0.24491886297861734,8.86333974202474
-116.99986111111112,34.0529166666756,-0.22954560816287994,7.653445720672607
